parish;token;cog;vot;pal;height;backness;round;stop;stress;.obs
Tornby;kx1;1888;20.2;negpal;mid;central;negrd;k;negstr;8127
Tornby;te1;1123;25.5;negpal;high;front;negrd;t;negstr;8128
Tornby;ku1;1576;35.6;negpal;high;back;rd;k;negstr;8129
Tornby;pa2;1680;35.4;negpal;low;front;negrd;p;str;8130
Tornby;ku1;1138;48.8;negpal;high;back;rd;k;negstr;8131
Tornby;ku1;763;31;negpal;high;back;rd;k;negstr;8132
Tornby;tx1;1924;14.5;negpal;mid;central;negrd;t;negstr;8133
Tornby;ku1;771;40.2;negpal;high;back;rd;k;negstr;8134
Tornby;px1;1074;11.7;negpal;mid;central;negrd;p;negstr;8135
Tornby;ku1;804;36;negpal;high;back;rd;k;negstr;8136
Tornby;to1;2122;25.5;negpal;mid;back;rd;t;negstr;8137
Tornby;ka1;1700;32.3;negpal;low;front;negrd;k;negstr;8138
Tornby;tæ2;1197;41.9;negpal;mid;front;negrd;t;str;8139
Tornby;ko2;1145;31.7;negpal;mid;back;rd;k;str;8140
Tornby;te1;1648;17.9;negpal;high;front;negrd;t;negstr;8141
Tornby;koe1;2107;19.9;negpal;low;central;negrd;k;negstr;8142
Tornby;på1;859;20;negpal;mid;back;rd;p;negstr;8143
Tornby;te1;2413;26.3;negpal;high;front;negrd;t;negstr;8144
Tornby;ta1;908;12.9;negpal;low;front;negrd;t;negstr;8145
Tornby;ka2;2138;34.1;negpal;low;front;negrd;k;str;8146
Tornby;tå1;2065;33.9;negpal;mid;back;rd;t;negstr;8147
Tornby;kar2;2079;27.2;negpal;low;central;negrd;k;str;8148
Tornby;kår1;1123;24.9;negpal;low;back;rd;k;negstr;8149
Torslev;te2;5067;40.2;negpal;high;front;negrd;t;str;8150
Torslev;te2;3702;93.6;negpal;high;front;negrd;t;str;8151
Torslev;ku1;424;37.1;negpal;high;back;rd;k;negstr;8152
Torslev;tøe1;2996;16;negpal;mid;front;rd;t;negstr;8153
Torslev;ka1;1441;16.9;negpal;low;front;negrd;k;negstr;8154
Torslev;ti2;4372;42.3;negpal;high;front;negrd;t;str;8155
Torslev;kar1;1685;43.4;negpal;low;central;negrd;k;negstr;8156
Torslev;ku1;1233;53.2;negpal;high;back;rd;k;negstr;8157
Torslev;te1;5170;54.1;negpal;high;front;negrd;t;negstr;8158
Torslev;to2;2510;47.5;negpal;mid;back;rd;t;str;8159
Torslev;kar1;1187;16.4;negpal;low;central;negrd;k;negstr;8160
Torslev;te2;3112;41.8;negpal;high;front;negrd;t;str;8161
Torslev;ti2;3436;108.9;negpal;high;front;negrd;t;str;8162
Torslev;te1;5354;66.3;negpal;high;front;negrd;t;negstr;8163
Torslev;koe1;2876;35.8;negpal;low;central;negrd;k;negstr;8164
Torslev;par1;825;41.4;negpal;low;central;negrd;p;negstr;8165
Torslev;kø1;2580;56.6;negpal;mid;front;rd;k;negstr;8166
Torslev;ku2;1286;56.8;negpal;high;back;rd;k;str;8167
Torslev;tx1;1716;103.8;negpal;mid;central;negrd;t;negstr;8168
Torslev;på1;881;79.5;negpal;mid;back;rd;p;negstr;8169
Torslev;par1;1353;38;negpal;low;central;negrd;p;negstr;8170
Torslev;ku1;1309;50.7;negpal;high;back;rd;k;negstr;8171
Torslev;koe1;907;44.1;negpal;low;central;negrd;k;negstr;8172
Torslev;te1;4054;27.8;negpal;high;front;negrd;t;negstr;8173
Torslev;te2;4425;31.9;negpal;high;front;negrd;t;str;8174
Torslev;to1;3751;15.9;negpal;mid;back;rd;t;negstr;8175
Torslev;ka1;1963;32.6;negpal;low;front;negrd;k;negstr;8176
Torslev;ta2;2651;83.2;negpal;low;front;negrd;t;str;8177
Torslev;te1;4126;53.3;negpal;high;front;negrd;t;negstr;8178
Torslev;ta2;2140;17.2;negpal;low;front;negrd;t;str;8179
Torslev;koe1;653;21.2;negpal;low;central;negrd;k;negstr;8180
Torslev;kar2;2357;64.7;negpal;low;central;negrd;k;str;8181
Torslev;på1;1438;47.7;negpal;mid;back;rd;p;negstr;8182
Torslev;tx1;4065;31;negpal;mid;central;negrd;t;negstr;8183
Torslev;tx1;3479;28.2;negpal;mid;central;negrd;t;negstr;8184
Torslev;kå1;1140;15;negpal;mid;back;rd;k;negstr;8185
Torslev;ku1;975;31.6;negpal;high;back;rd;k;negstr;8186
Torslev;tx1;2828;11.3;negpal;mid;central;negrd;t;negstr;8187
Torslev;par2;2012;11.6;negpal;low;central;negrd;p;str;8188
Torslev;te1;2969;35.6;negpal;high;front;negrd;t;negstr;8189
Torslev;te1;1064;42.3;negpal;high;front;negrd;t;negstr;8190
Torslev;tø2;3861;45.2;negpal;mid;front;rd;t;str;8191
Torslev;ku1;2525;11.2;negpal;high;back;rd;k;negstr;8192
Torslev;tø2;2972;22.6;negpal;mid;front;rd;t;str;8193
Torslev;te1;1503;63.7;negpal;high;front;negrd;t;negstr;8194
Torslev;kjø2;3336;75.1;pal;mid;front;rd;k;str;8195
Torstrup;pe2;1014;55;negpal;high;front;negrd;p;str;8196
Torstrup;ke2;630;50.9;negpal;high;front;negrd;k;str;8197
Torstrup;to1;1080;50;negpal;mid;back;rd;t;negstr;8198
Torstrup;te1;2226;136.1;negpal;high;front;negrd;t;negstr;8199
Torstrup;kx1;172;36.2;negpal;mid;central;negrd;k;negstr;8200
Torstrup;to1;930;29.9;negpal;mid;back;rd;t;negstr;8201
Torstrup;te1;2346;60.7;negpal;high;front;negrd;t;negstr;8202
Torstrup;te1;2088;55.6;negpal;high;front;negrd;t;negstr;8203
Torstrup;par1;380;43.4;negpal;low;central;negrd;p;negstr;8204
Torstrup;te2;2234;44.4;negpal;high;front;negrd;t;str;8205
Torstrup;tx1;2803;91.5;negpal;mid;central;negrd;t;negstr;8206
Torstrup;kø1;772;33.8;negpal;mid;front;rd;k;negstr;8207
Torstrup;toe2;1019;49.6;negpal;low;central;negrd;t;str;8208
Torstrup;ty1;1746;49.6;negpal;high;front;rd;t;negstr;8209
Torstrup;pi2;1309;48.8;negpal;high;front;negrd;p;str;8210
Torstrup;te1;1885;56.1;negpal;high;front;negrd;t;negstr;8211
Torstrup;te1;1154;34.8;negpal;high;front;negrd;t;negstr;8212
Torstrup;te1;1816;71.7;negpal;high;front;negrd;t;negstr;8213
Torstrup;tx1;2485;44.8;negpal;mid;central;negrd;t;negstr;8214
Torstrup;tx1;2747;68.5;negpal;mid;central;negrd;t;negstr;8215
Torstrup;tx1;2453;64.5;negpal;mid;central;negrd;t;negstr;8216
Torstrup;tx1;1399;79.4;negpal;mid;central;negrd;t;negstr;8217
Torstrup;te1;2882;90.4;negpal;high;front;negrd;t;negstr;8218
Torstrup;ke2;2166;43.2;negpal;high;front;negrd;k;str;8219
Torstrup;to2;1821;40.8;negpal;mid;back;rd;t;str;8220
Torstrup;ke1;775;51.8;negpal;high;front;negrd;k;negstr;8221
Torstrup;koe1;448;50.3;negpal;low;central;negrd;k;negstr;8222
Torstrup;koe1;534;31.4;negpal;low;central;negrd;k;negstr;8223
Torstrup;te1;1861;53.4;negpal;high;front;negrd;t;negstr;8224
Torstrup;ke1;1031;52.6;negpal;high;front;negrd;k;negstr;8225
Torstrup;te1;2530;91.9;negpal;high;front;negrd;t;negstr;8226
Torstrup;ti2;3009;66;negpal;high;front;negrd;t;str;8227
Torstrup;pæ2;1226;42.1;negpal;mid;front;negrd;p;str;8228
Torstrup;te2;1187;26.8;negpal;high;front;negrd;t;str;8229
Torstrup;tx1;1968;60.6;negpal;mid;central;negrd;t;negstr;8230
Torstrup;te1;2676;60;negpal;high;front;negrd;t;negstr;8231
Torstrup;te1;2952;37.5;negpal;high;front;negrd;t;negstr;8232
Torstrup;te1;2461;50.8;negpal;high;front;negrd;t;negstr;8233
Torstrup;tå2;1972;35.9;negpal;mid;back;rd;t;str;8234
Torstrup;tar1;2765;46.7;negpal;low;central;negrd;t;negstr;8235
Torstrup;to1;2568;35.7;negpal;mid;back;rd;t;negstr;8236
Torstrup;te2;2265;72.7;negpal;high;front;negrd;t;str;8237
Torstrup;to1;1595;52.8;negpal;mid;back;rd;t;negstr;8238
Torstrup;tø1;3547;66.7;negpal;mid;front;rd;t;negstr;8239
Torstrup;kø1;1598;69.4;negpal;mid;front;rd;k;negstr;8240
Torstrup;kæ2;2605;59.8;negpal;mid;front;negrd;k;str;8241
Torstrup;kar1;1912;62;negpal;low;central;negrd;k;negstr;8242
Torstrup;kjæ2;3518;51.3;pal;mid;front;negrd;k;str;8243
Torstrup;koe1;2109;71.9;negpal;low;central;negrd;k;negstr;8244
Torup;pår2;1304;49.1;negpal;low;back;rd;p;str;8245
Torup;kar1;733;15.7;negpal;low;central;negrd;k;negstr;8246
Torup;ka1;1325;25.6;negpal;low;front;negrd;k;negstr;8247
Torup;ko2;939;31.3;negpal;mid;back;rd;k;str;8248
Torup;ko2;672;25.8;negpal;mid;back;rd;k;str;8249
Torup;te1;1918;23.7;negpal;high;front;negrd;t;negstr;8250
Torup;kjy2;2229;50.4;pal;high;front;rd;k;str;8251
Torup;kjy2;2638;75.5;pal;high;front;rd;k;str;8252
Torup;ka2;1096;21.6;negpal;low;front;negrd;k;str;8253
Torup;kar2;1237;48.9;negpal;low;central;negrd;k;str;8254
Torup;te2;1612;34.7;negpal;high;front;negrd;t;str;8255
Torup;ko2;1016;35.8;negpal;mid;back;rd;k;str;8256
Torup;ty1;1755;54.2;negpal;high;front;rd;t;negstr;8257
Torup;kjoe1;1960;23.5;pal;low;central;negrd;k;negstr;8258
Torup;ti1;750;43.8;negpal;high;front;negrd;t;negstr;8259
Torup;kar2;812;30.9;negpal;low;central;negrd;k;str;8260
Torup;ta1;75;31.3;negpal;low;front;negrd;t;negstr;8261
Torup;tå2;1641;12.3;negpal;mid;back;rd;t;str;8262
Torup;ka1;1645;33.1;negpal;low;front;negrd;k;negstr;8263
Torup;koe1;288;43.1;negpal;low;central;negrd;k;negstr;8264
Torup;ti1;2151;27.4;negpal;high;front;negrd;t;negstr;8265
Torup;koe1;841;14.6;negpal;low;central;negrd;k;negstr;8266
Torup;ku1;142;91;negpal;high;back;rd;k;negstr;8267
Torup;ti1;948;17.7;negpal;high;front;negrd;t;negstr;8268
Torup;tx1;1110;35.1;negpal;mid;central;negrd;t;negstr;8269
Torup;ku1;260;47;negpal;high;back;rd;k;negstr;8270
Torup;to2;1926;15.5;negpal;mid;back;rd;t;str;8271
Torup;tx1;2063;27.1;negpal;mid;central;negrd;t;negstr;8272
Torup;tx1;1835;21.8;negpal;mid;central;negrd;t;negstr;8273
Torup;ku1;217;63.3;negpal;high;back;rd;k;negstr;8274
Torup;te2;1755;31.3;negpal;high;front;negrd;t;str;8275
Torup;kar2;1597;34;negpal;low;central;negrd;k;str;8276
Torup;koe1;733;34.4;negpal;low;central;negrd;k;negstr;8277
Torup;te2;2341;25.6;negpal;high;front;negrd;t;str;8278
Torup;kø1;655;40.9;negpal;mid;front;rd;k;negstr;8279
Torup;ko1;951;35.1;negpal;mid;back;rd;k;negstr;8280
Torup;koe1;773;17.8;negpal;low;central;negrd;k;negstr;8281
Torup;ka1;822;21.6;negpal;low;front;negrd;k;negstr;8282
Torup;ti2;1439;22.3;negpal;high;front;negrd;t;str;8283
Torup;kx1;914;20;negpal;mid;central;negrd;k;negstr;8284
Torup;te2;1850;137.4;negpal;high;front;negrd;t;str;8285
Torup;par1;841;19.8;negpal;low;central;negrd;p;negstr;8286
Torup;par2;431;42.9;negpal;low;central;negrd;p;str;8287
Torup;tje1;1092;16.3;pal;high;front;negrd;t;negstr;8288
Torup;ka1;771;10.5;negpal;low;front;negrd;k;negstr;8289
Torup;pa2;584;22.5;negpal;low;front;negrd;p;str;8290
Tyrstrup;køe1;1917;64.2;negpal;mid;front;rd;k;negstr;8291
Tyrstrup;tø1;5472;64.5;negpal;mid;front;rd;t;negstr;8292
Tyrstrup;pi2;3195;62;negpal;high;front;negrd;p;str;8293
Tyrstrup;to1;2347;43.1;negpal;mid;back;rd;t;negstr;8294
Tyrstrup;pi2;3344;71.1;negpal;high;front;negrd;p;str;8295
Tyrstrup;koe1;1539;53.8;negpal;low;central;negrd;k;negstr;8296
Tyrstrup;koe1;1700;55.8;negpal;low;central;negrd;k;negstr;8297
Tyrstrup;koe2;1552;66;negpal;low;central;negrd;k;str;8298
Tyrstrup;te1;6659;53.7;negpal;high;front;negrd;t;negstr;8299
Tyrstrup;koe1;2810;44.8;negpal;low;central;negrd;k;negstr;8300
Tyrstrup;ti1;5194;59.9;negpal;high;front;negrd;t;negstr;8301
Tyrstrup;tu2;3566;86.1;negpal;high;back;rd;t;str;8302
Tyrstrup;koe1;1722;60.1;negpal;low;central;negrd;k;negstr;8303
Tyrstrup;kø2;1826;57.6;negpal;mid;front;rd;k;str;8304
Tyrstrup;te1;4430;72.2;negpal;high;front;negrd;t;negstr;8305
Tyrstrup;par1;2189;65.1;negpal;low;central;negrd;p;negstr;8306
Tyrstrup;par2;2100;65.2;negpal;low;central;negrd;p;str;8307
Tyrstrup;te1;5555;56;negpal;high;front;negrd;t;negstr;8308
Tyrstrup;ty2;3879;75.1;negpal;high;front;rd;t;str;8309
Tyrstrup;te2;5473;64.5;negpal;high;front;negrd;t;str;8310
Tyrstrup;te1;4552;49.4;negpal;high;front;negrd;t;negstr;8311
Tyrstrup;ti2;5448;67.3;negpal;high;front;negrd;t;str;8312
Tyrstrup;te1;5474;56.7;negpal;high;front;negrd;t;negstr;8313
Tyrstrup;ku1;2867;59.8;negpal;high;back;rd;k;negstr;8314
Tyrstrup;te2;5686;61.1;negpal;high;front;negrd;t;str;8315
Tyrstrup;te1;5722;77.4;negpal;high;front;negrd;t;negstr;8316
Tyrstrup;ka1;2391;24.1;negpal;low;front;negrd;k;negstr;8317
Tyrstrup;te1;4967;80;negpal;high;front;negrd;t;negstr;8318
Tyrstrup;ka1;3086;35.6;negpal;low;front;negrd;k;negstr;8319
Tyrstrup;ka1;2379;10.4;negpal;low;front;negrd;k;negstr;8320
Tyrstrup;tx1;4089;46.6;negpal;mid;central;negrd;t;negstr;8321
Tyrstrup;koe1;2438;59.7;negpal;low;central;negrd;k;negstr;8322
Tyrstrup;te1;6693;60.4;negpal;high;front;negrd;t;negstr;8323
Tyrstrup;kjæ2;4368;56;pal;mid;front;negrd;k;str;8324
Tyrstrup;koe1;2917;44.2;negpal;low;central;negrd;k;negstr;8325
Tyrstrup;te1;4972;66.3;negpal;high;front;negrd;t;negstr;8326
Tyrstrup;kjø1;3266;54.4;pal;mid;front;rd;k;negstr;8327
Tyrstrup;te2;6489;52.8;negpal;high;front;negrd;t;str;8328
Tyrstrup;ka1;2355;48.9;negpal;low;front;negrd;k;negstr;8329
Tyrstrup;koe2;1672;73.7;negpal;low;central;negrd;k;str;8330
Tyrstrup;po2;2589;49.4;negpal;mid;back;rd;p;str;8331
Tyrstrup;te1;6746;73.9;negpal;high;front;negrd;t;negstr;8332
Tyrstrup;te1;6094;59.2;negpal;high;front;negrd;t;negstr;8333
Tyrstrup;koe1;1643;47.8;negpal;low;central;negrd;k;negstr;8334
Tyrstrup;te1;6008;56.7;negpal;high;front;negrd;t;negstr;8335
Tyrstrup;koe1;1956;62.7;negpal;low;central;negrd;k;negstr;8336
Tyrstrup;tx1;5553;70.9;negpal;mid;central;negrd;t;negstr;8337
Tyrstrup;te1;4998;42.4;negpal;high;front;negrd;t;negstr;8338
Tyrstrup;koe1;2187;65.4;negpal;low;central;negrd;k;negstr;8339
Tyrstrup;te1;5814;75.1;negpal;high;front;negrd;t;negstr;8340
TårsJylland;koe2;2935;47;negpal;low;central;negrd;k;str;8341
TårsJylland;ki2;2299;107.5;negpal;high;front;negrd;k;str;8342
TårsJylland;ka1;2718;40.2;negpal;low;front;negrd;k;negstr;8343
TårsJylland;pu2;2221;53.3;negpal;high;back;rd;p;str;8344
TårsJylland;kar2;3176;62;negpal;low;central;negrd;k;str;8345
TårsJylland;to2;3067;44.7;negpal;mid;back;rd;t;str;8346
TårsJylland;pu2;1472;50.1;negpal;high;back;rd;p;str;8347
TårsJylland;ku1;2027;44.1;negpal;high;back;rd;k;negstr;8348
TårsJylland;ty1;3118;62.3;negpal;high;front;rd;t;negstr;8349
TårsJylland;pu2;1203;52.1;negpal;high;back;rd;p;str;8350
TårsJylland;ku1;1611;32.6;negpal;high;back;rd;k;negstr;8351
TårsJylland;ty1;3559;73.6;negpal;high;front;rd;t;negstr;8352
TårsJylland;pu1;2011;81.6;negpal;high;back;rd;p;negstr;8353
TårsJylland;pu1;1482;30.9;negpal;high;back;rd;p;negstr;8354
TårsJylland;pe2;2422;58.4;negpal;high;front;negrd;p;str;8355
TårsJylland;pe2;2222;68.3;negpal;high;front;negrd;p;str;8356
TårsJylland;ka1;3262;33.2;negpal;low;front;negrd;k;negstr;8357
TårsJylland;ka1;3077;35.8;negpal;low;front;negrd;k;negstr;8358
TårsJylland;pi2;2849;46.6;negpal;high;front;negrd;p;str;8359
TårsJylland;på1;733;41.3;negpal;mid;back;rd;p;negstr;8360
TårsJylland;te1;3641;26.5;negpal;high;front;negrd;t;negstr;8361
TårsJylland;tx1;3801;53.9;negpal;mid;central;negrd;t;negstr;8362
TårsJylland;te1;4462;29.8;negpal;high;front;negrd;t;negstr;8363
TårsJylland;te2;3172;70.9;negpal;high;front;negrd;t;str;8364
TårsJylland;ka2;3287;39.9;negpal;low;front;negrd;k;str;8365
TårsJylland;tjø1;2820;87.3;pal;mid;front;rd;t;negstr;8366
TårsJylland;på1;694;38.8;negpal;mid;back;rd;p;negstr;8367
TårsJylland;ka2;3033;53.4;negpal;low;front;negrd;k;str;8368
TårsJylland;ka2;3316;45.3;negpal;low;front;negrd;k;str;8369
TårsJylland;te2;4486;36.4;negpal;high;front;negrd;t;str;8370
TårsJylland;ka1;3691;55;negpal;low;front;negrd;k;negstr;8371
TårsJylland;ka2;2625;93.9;negpal;low;front;negrd;k;str;8372
TårsJylland;ku2;2176;41.9;negpal;high;back;rd;k;str;8373
TårsJylland;pa2;1598;33.2;negpal;low;front;negrd;p;str;8374
TårsJylland;ka1;2076;21.7;negpal;low;front;negrd;k;negstr;8375
TårsJylland;pa2;1741;18.1;negpal;low;front;negrd;p;str;8376
TårsJylland;ka1;3933;40.8;negpal;low;front;negrd;k;negstr;8377
TårsJylland;tx1;2828;42.1;negpal;mid;central;negrd;t;negstr;8378
TårsJylland;ka2;2892;57.3;negpal;low;front;negrd;k;str;8379
TårsJylland;koe2;2772;53.9;negpal;low;central;negrd;k;str;8380
TårsJylland;koe1;3013;34.4;negpal;low;central;negrd;k;negstr;8381
TårsJylland;tx1;1817;65.4;negpal;mid;central;negrd;t;negstr;8382
TårsJylland;tx1;3669;30.9;negpal;mid;central;negrd;t;negstr;8383
TårsJylland;tx1;4130;62.8;negpal;mid;central;negrd;t;negstr;8384
TårsJylland;ku1;2302;62.8;negpal;high;back;rd;k;negstr;8385
TårsJylland;tx1;3454;31.4;negpal;mid;central;negrd;t;negstr;8386
TårsJylland;kår2;2251;71.7;negpal;low;back;rd;k;str;8387
TårsJylland;på1;1516;31.8;negpal;mid;back;rd;p;negstr;8388
TårsJylland;på1;1950;42.6;negpal;mid;back;rd;p;negstr;8389
TårsJylland;ku1;1394;22.8;negpal;high;back;rd;k;negstr;8390
Tørring;toe1;3364;28.9;negpal;low;central;negrd;t;negstr;8391
Tørring;tøe1;3685;24.6;negpal;mid;front;rd;t;negstr;8392
Tørring;tå1;1724;23.4;negpal;mid;back;rd;t;negstr;8393
Tørring;tå1;979;15.4;negpal;mid;back;rd;t;negstr;8394
Tørring;kø2;2268;40;negpal;mid;front;rd;k;str;8395
Tørring;te2;2900;24.6;negpal;high;front;negrd;t;str;8396
Tørring;ta1;2788;18.8;negpal;low;front;negrd;t;negstr;8397
Tørring;ka1;1528;20.8;negpal;low;front;negrd;k;negstr;8398
Tørring;tø1;3310;24.5;negpal;mid;front;rd;t;negstr;8399
Tørring;ka1;2051;57.4;negpal;low;front;negrd;k;negstr;8400
Tørring;kø1;1587;22.2;negpal;mid;front;rd;k;negstr;8401
Tørring;te1;632;20.7;negpal;high;front;negrd;t;negstr;8402
Tørring;ku1;670;41.8;negpal;high;back;rd;k;negstr;8403
Tørring;ku1;719;26.2;negpal;high;back;rd;k;negstr;8404
Tørring;te1;1963;24.8;negpal;high;front;negrd;t;negstr;8405
Tørring;po1;425;25.9;negpal;mid;back;rd;p;negstr;8406
Tørring;ka1;1242;34.3;negpal;low;front;negrd;k;negstr;8407
Tørring;ku1;653;31.6;negpal;high;back;rd;k;negstr;8408
Tørring;ke2;2119;51;negpal;high;front;negrd;k;str;8409
Tørring;ka1;819;42.2;negpal;low;front;negrd;k;negstr;8410
Tørring;ka1;2129;28.3;negpal;low;front;negrd;k;negstr;8411
Tørring;koe;673;15.4;negpal;low;central;negrd;k;str;8412
Tørring;te1;2300;18.7;negpal;high;front;negrd;t;negstr;8413
Tørring;ka1;1213;40.7;negpal;low;front;negrd;k;negstr;8414
Tørring;te1;3542;68.8;negpal;high;front;negrd;t;negstr;8415
Tørring;te1;1104;54.5;negpal;high;front;negrd;t;negstr;8416
Tørring;kar2;1114;54.2;negpal;low;central;negrd;k;str;8417
Tørring;koe1;842;36.7;negpal;low;central;negrd;k;negstr;8418
Tørring;poe1;1097;21.4;negpal;low;central;negrd;p;negstr;8419
Tørring;poe2;859;26.5;negpal;low;central;negrd;p;str;8420
Tørring;te1;4197;21.1;negpal;high;front;negrd;t;negstr;8421
Tørring;te1;3032;26.5;negpal;high;front;negrd;t;negstr;8422
Tørring;koe1;828;24.5;negpal;low;central;negrd;k;negstr;8423
Tørring;ka1;634;31.5;negpal;low;front;negrd;k;negstr;8424
Tørring;poe2;739;15.8;negpal;low;central;negrd;p;str;8425
Tørring;koe1;716;31.5;negpal;low;central;negrd;k;negstr;8426
Tørring;te1;1502;24;negpal;high;front;negrd;t;negstr;8427
Tørring;tæ1;767;37;negpal;mid;front;negrd;t;negstr;8428
Tørring;te1;2472;21.6;negpal;high;front;negrd;t;negstr;8429
Tørring;koe1;490;28.9;negpal;low;central;negrd;k;negstr;8430
Tørring;tå2;3205;27.1;negpal;mid;back;rd;t;str;8431
Tørring;ka1;988;27.9;negpal;low;front;negrd;k;negstr;8432
Tørring;ka1;592;61.1;negpal;low;front;negrd;k;negstr;8433
Tørring;koe1;774;20.5;negpal;low;central;negrd;k;negstr;8434
Tørring;kø1;1234;35.2;negpal;mid;front;rd;k;negstr;8435
Tørring;te1;2506;19.3;negpal;high;front;negrd;t;negstr;8436
Tørring;koe1;1095;22.4;negpal;low;central;negrd;k;negstr;8437
Tørring;kø2;1467;39.6;negpal;mid;front;rd;k;str;8438
Tørring;ka1;1124;45.5;negpal;low;front;negrd;k;negstr;8439
Ubjerg;kå1;1022;21.9;negpal;mid;back;rd;k;negstr;8440
Ubjerg;te1;2855;24.2;negpal;high;front;negrd;t;negstr;8441
Ubjerg;kar1;1365;36;negpal;low;central;negrd;k;negstr;8442
Ubjerg;ku1;1300;18.6;negpal;high;back;rd;k;negstr;8443
Ubjerg;kå1;1051;30.5;negpal;mid;back;rd;k;negstr;8444
Ubjerg;ty1;2509;22.3;negpal;high;front;rd;t;negstr;8445
Ubjerg;ti2;3473;37.1;negpal;high;front;negrd;t;str;8446
Ubjerg;ti1;3190;41.8;negpal;high;front;negrd;t;negstr;8447
Ubjerg;to1;2020;16.5;negpal;mid;back;rd;t;negstr;8448
Ubjerg;kæ2;2822;39.7;negpal;mid;front;negrd;k;str;8449
Ubjerg;koe2;2950;26.2;negpal;low;central;negrd;k;str;8450
Ubjerg;te1;3506;43.4;negpal;high;front;negrd;t;negstr;8451
Ubjerg;pø2;2420;46.5;negpal;mid;front;rd;p;str;8452
Ubjerg;pø1;2602;18.9;negpal;mid;front;rd;p;negstr;8453
Ubjerg;koe2;1556;27.9;negpal;low;central;negrd;k;str;8454
Ubjerg;to2;2375;30.7;negpal;mid;back;rd;t;str;8455
Ubjerg;køe2;1149;32.4;negpal;mid;front;rd;k;str;8456
Ubjerg;par1;1392;18.7;negpal;low;central;negrd;p;negstr;8457
Ubjerg;koe1;1361;10.1;negpal;low;central;negrd;k;negstr;8458
Ubjerg;te1;4055;73.7;negpal;high;front;negrd;t;negstr;8459
Ubjerg;te1;2139;16.8;negpal;high;front;negrd;t;negstr;8460
Ubjerg;ku1;1186;29;negpal;high;back;rd;k;negstr;8461
Ubjerg;te1;3130;33.9;negpal;high;front;negrd;t;negstr;8462
Ubjerg;koe1;1436;45.5;negpal;low;central;negrd;k;negstr;8463
Ubjerg;te1;1876;22.4;negpal;high;front;negrd;t;negstr;8464
Ubjerg;koe1;1708;20.3;negpal;low;central;negrd;k;negstr;8465
Ubjerg;po2;2560;23.8;negpal;mid;back;rd;p;str;8466
Ubjerg;ti2;3664;31;negpal;high;front;negrd;t;str;8467
Ubjerg;kæ2;3896;39.4;negpal;mid;front;negrd;k;str;8468
Ubjerg;kæ2;3504;27.3;negpal;mid;front;negrd;k;str;8469
Ubjerg;te1;3017;33.5;negpal;high;front;negrd;t;negstr;8470
Ubjerg;tø2;2644;48.2;negpal;mid;front;rd;t;str;8471
Ubjerg;te1;3800;33.4;negpal;high;front;negrd;t;negstr;8472
Ubjerg;to1;2174;30.3;negpal;mid;back;rd;t;negstr;8473
Ubjerg;ko1;186;28.1;negpal;mid;back;rd;k;negstr;8474
Ubjerg;te1;1955;21.6;negpal;high;front;negrd;t;negstr;8475
Ubjerg;te1;2258;21.6;negpal;high;front;negrd;t;negstr;8476
Ubjerg;ti1;1724;33.3;negpal;high;front;negrd;t;negstr;8477
Ubjerg;toe2;1737;40.9;negpal;low;central;negrd;t;str;8478
Ubjerg;te1;1477;13.8;negpal;high;front;negrd;t;negstr;8479
Ubjerg;te1;2024;21.6;negpal;high;front;negrd;t;negstr;8480
Ubjerg;te1;2160;18.7;negpal;high;front;negrd;t;negstr;8481
Ubjerg;ku1;947;28.1;negpal;high;back;rd;k;negstr;8482
Ubjerg;koe2;786;24.4;negpal;low;central;negrd;k;str;8483
Ubjerg;te1;1963;11;negpal;high;front;negrd;t;negstr;8484
Ubjerg;ku1;856;48.4;negpal;high;back;rd;k;negstr;8485
Ubjerg;koe2;845;48.2;negpal;low;central;negrd;k;str;8486
Ubjerg;te1;1958;18.8;negpal;high;front;negrd;t;negstr;8487
Ubjerg;kå2;368;29.4;negpal;mid;back;rd;k;str;8488
Udbyneder;toe2;936;17.1;negpal;low;central;negrd;t;str;8489
Udbyneder;te1;1451;18.2;negpal;high;front;negrd;t;negstr;8490
Udbyneder;ka1;2061;20.4;negpal;low;front;negrd;k;negstr;8491
Udbyneder;ka1;1738;47.7;negpal;low;front;negrd;k;negstr;8492
Udbyneder;koe1;1127;28.8;negpal;low;central;negrd;k;negstr;8493
Udbyneder;ka1;1344;12.2;negpal;low;front;negrd;k;negstr;8494
Udbyneder;te1;2816;22.3;negpal;high;front;negrd;t;negstr;8495
Udbyneder;på2;838;22.6;negpal;mid;back;rd;p;str;8496
Udbyneder;på1;933;14.2;negpal;mid;back;rd;p;negstr;8497
Udbyneder;tå2;2044;29.5;negpal;mid;back;rd;t;str;8498
Udbyneder;ka2;1393;48.6;negpal;low;front;negrd;k;str;8499
Udbyneder;ti2;3256;38.6;negpal;high;front;negrd;t;str;8500
Udbyneder;koe1;854;10;negpal;low;central;negrd;k;negstr;8501
Udbyneder;på1;584;15.3;negpal;mid;back;rd;p;negstr;8502
